 alphabio_phy abioa_phy bbioa_phy alphabio_dia alphabio_tri abioa_dia bbioa_dia bbioh phykn phykf phymaxqc phylmor diakn diakf diaks diamaxqc diamaxqf diamaxqs diaVmaxs dialmor overflow zooCingest zooCassim zooFeingest zooFeassim zooexcrdom zoogmax zooeps zpreflbac zprefobac zprefsbac zprefaoa zprefdia zprefsdet zoolmor mesCingest mesCassim mesFeingest mesFeassim mesexcrdom mesgmax meseps mpreflbac mprefobac mprefsbac mprefaoa mprefphy mprefdia mprefsdet mprefldet mprefzoo meslmor mesqmor zoopreyswitch mespreyswitch detqrem sdetphi ldetphi phyrad0 diarad0 zoorad0 mesrad0 detrho phybiot diabiot disscal dissara dissdet ligW ligS dfefloor kscav_dfe kcoag_dfe wsafe wlafe bsi_alpha bsi_kbac aoalmor pbac_alpha lbac_kdoc lbac_alpha lbac_beta obac_kdoc obac_fele sbac_kdoc baclmor bacqmor
0 3.961298548616469 1.4502206786009656e-05 1.0404590290784836 1.5273243263363838 1.7024379530921578 6.022865957304559e-06 1.041144922785461 1.0661151460185647 2.182925963960588 0.30246777962893245 0.04843667458742858 -1.3824556414037943 2.1392011338844896 0.3997751705348491 2.7714258590713143 0.051497951541095974 4.3311128020286564e-05 0.4341436841525137 5.443878889329628e-06 -1.7062722286209464 0.6266836754977703 0.7726867019664496 0.22408867185004056 0.11261033229529858 0.5754724595230073 0.43330791462212803 2.8133530760425383e-05 2.7250105200369876e-06 0.9547631879337132 0.8463747681770474 0.531852964470163 0.5005158748384565 0.7232656725496054 0.7967663952149451 -2.6625279914587736 0.7643128286581486 0.448994667129591 0.35594429038465025 0.7709279209375381 0.4170088641345501 1.642678360265024e-05 1.9051371491514145e-06 0.41908564465120435 0.09148178063333035 0.40350395953282714 0.4257411630824208 0.19318501558154821 0.9820044110529125 0.7831268035806715 0.8601753446273506 0.6145542208105326 -2.6537275882437825 8.566616824181336e-06 2.447985675185919 1.545395351946354 3.869818154877673e-06 0.32263764133676887 0.7208096441160887 18.81814732775092 134.83185451477766 7.939758286811411 308.19529038853943 1160.442810645327 0.2663424612954259 1.9611027250997721 2.9862901139831928e-06 2.404865124629362e-06 0.2565594485681504 2.0391201805323362 1.6816338554024697 0.043950379344634714 -0.02047869563102722 -5.975904754363 1.4018417317722061e-05 0.0011012431470940269 -9.985768501646817 0.0973707584105432 -2.000015919096768 0.2629278162494302 192.34633351955563 0.7209367835428565 0.011550739407539368 194.775877087377 0.10446297722868621 21.263442578725517 -2.503290352411568 1.0926358755333003e-06
1 1.3121477346867323 3.826221167131465e-06 1.0710009120032191 2.5495107285678387 0.831280869897455 1.3416985080025538e-05 1.0768531903997065 1.0703529234975577 0.7563855153508484 2.4832212100736797 0.04198905603960157 -3.965874634683132 0.4119537697173655 2.3529775303788485 6.551071815192699 0.040445260144770144 8.885342363268138e-05 0.8222666289657354 1.3643186080217776e-06 -2.8400163864716887 0.3402569942176342 0.5427540726494045 0.4632299852091819 0.4705852828454226 0.9043323304504156 0.22274725493043662 5.216867865615145e-05 4.537034804579215e-06 0.17737928139045836 0.4914098772406578 0.037962838755920526 0.8900033479183912 0.23534553800709546 0.6388612119480968 -2.341657425276935 0.7095332680270076 0.2795491150114685 0.24788226378150285 0.6356735868379474 0.13731758408248423 4.676023641540841e-06 9.956767529257814e-07 0.19831221038475633 0.3686762028373778 0.18761550961062312 0.24997802264988422 0.7249913644045591 0.5524382786825299 0.6965696434490383 0.7363634635694325 0.8945430051535368 -1.9991102740168571 1.0578531623145357e-06 1.6705369390547276 2.4898504931479692 9.667550444309772e-06 0.1047032605856657 0.9893811783380806 7.716415802016854 38.23552470654249 33.67352452594787 931.5164445433766 1375.7253421470523 1.137040675804019 0.368773955013603 2.117976591667954e-06 4.24744094586155e-06 0.1993387774284929 0.6042402605526149 0.4595364331267774 0.019335433025844395 -3.4351606890559196 -7.777639004401863 9.582417764963962e-05 0.00023809819919902282 -7.5366408680565655 0.7186540390271694 -3.218694720417261 0.6586275855079293 89.8921648748219 0.3962181142065674 0.6603968665003777 43.703970815986395 0.32674872039817277 136.59500900749117 -1.4441078752279282 1.5713587524024423e-06
2 2.415732027962804 1.1664770389432778e-05 1.0547435021400453 2.484776466153562 0.5477270053233951 1.585727139307117e-05 1.0549745735526086 1.0787550639547407 1.2313994120806455 1.7906570988707244 0.025362837733700874 -2.754237291403115 2.614237196370959 0.8268369813449681 8.073353196494281 0.06646278431639076 8.208607349544764e-05 0.5806002074852585 2.8579141993153217e-06 -2.210323315113783 0.7706738576292992 0.6507764390204102 0.36348712407052514 0.25953831267543137 0.6713778620120138 0.3412024132907391 3.814945617233645e-05 4.378773524809663e-06 0.5498059128411115 0.01367426902987063 0.8027363837882876 0.24876365715637805 0.8825527471117676 0.5172464740462601 -1.0986493062227964 0.5378653963562101 0.5073648079298436 0.40567416423000396 0.8647005066741258 0.6308172676712274 2.149921426812566e-05 2.1388208530239621e-07 0.32048167660832405 0.2357059447094798 0.12226486438885331 0.3382311970926821 0.2581548923626542 0.8270749202929437 0.5307522364892066 0.553054170217365 0.7396320994012058 -3.7133563235402107 5.4771386683030325e-06 2.811317600309849 1.07697051204741 1.5974310625568724e-05 0.42313048616051674 0.782842067014426 2.5473364498466253 107.80342487618327 24.28563883062452 794.7912213858217 1489.107905421406 1.7377116087824107 0.7181881939992308 2.9528505972983246e-07 5.240584709207286e-06 0.01796046895906329 2.6105184056796134 0.8057616170495748 0.036256215400062505 -2.617231462150812 -7.121536001563072 6.886465331492084e-05 0.0005190598361379537 -8.742873484734446 0.372421411043033 -1.3831289233639836 0.17845008708536625 48.48325088433921 0.17787603572942315 0.9707872020080686 136.88518611341715 0.20333856882527473 199.65104317478836 -2.1738799372687936 2.494497547202088e-06
3 2.8617860497906804 6.898268068282589e-06 1.0641871432587504 3.513187046162784 1.418876167619601 1.099917520251539e-05 1.068023539558053 1.0645956397615373 2.793890956696123 1.079903852008283 0.06257230854593218 -1.844012870453298 1.396752507891506 1.8755586639046669 4.610672177746892 0.025480592101812364 6.572392493486404e-05 0.9359173397533596 3.745573660125956e-06 -3.3203553147614002 0.25924898833036425 0.8774081407580525 0.5462205626070499 0.38034760048612953 0.8051239417865872 0.6168051216751337 4.48060747671493e-05 9.288957328492499e-07 0.3370689697749913 0.6472583861649036 0.3086046252399683 0.6322085335943848 0.395101373186335 0.9223448457196355 -3.9037567330524325 0.9304763682186603 0.2219034128822386 0.08653044123202563 0.5430047309491783 0.3504027187824249 1.1292035669881712e-05 1.7418824304412635e-06 0.045024095103144646 0.4584646443836391 0.2813621130771935 0.021812552120536566 0.7929064258933067 0.6472636973485351 0.9920652057044208 0.926312814000994 0.7697018790058792 -1.7480751099064946 8.860331111160727e-06 1.0887144654989243 2.895714208483696 5.635108606872597e-06 0.1407463434152305 0.5597313790675252 15.057558089494705 159.47721688076854 44.03524688910693 445.4469836782664 1272.0675899181515 0.5859931165352463 1.1519959935918451 4.810272899663282e-06 1.4118093878668904e-06 0.4503790382482111 1.273105244152248 1.4840779918245972 0.0024578780392184854 -1.9545024745166302 -5.1635045893490314 4.0766350751423656e-05 0.0008018180979329541 -8.770113657228649 0.9850016075372696 -3.351811345666647 0.7752996776252985 145.12591846194118 0.5025695921387523 0.32615251559764147 76.71392683964223 0.22787350146099927 60.03963351994753 -3.268013659864664 1.9272964671944026e-07
4 3.0453182412311435 1.25052528622931e-05 1.0793246791511775 3.7285672705620527 1.305517464177683 8.243264779189809e-06 1.0584777519851924 1.076121334452182 1.0803238616324962 2.9003317980095744 0.014523766534402967 -2.254144891165197 2.8150889256969096 2.7402988970279694 3.493205999955535 0.03173309428617358 6.104400647804142e-05 0.8960664414800703 2.1779599344073274e-06 -1.1116465060040355 0.5919967427849769 0.8282553823199124 0.2946634244173765 0.3225116186775267 0.7508602906484156 0.25621595960110427 3.4654003770642534e-05 5.450779703635446e-06 0.8407579121179879 0.9541493408475071 0.9112550972960889 0.3808630326762796 0.29356830592267213 0.6181031814776361 -1.9704067539423704 0.6463775680400431 0.3476806622464209 0.11624602973461151 0.9048783619888127 0.28004739452153443 8.699159520566118e-06 7.793300568462453e-07 0.47323891520500183 0.3925771387293935 0.029893623664975166 0.4690932361409068 0.5949783166870475 0.9074888550676405 0.83616639720276 0.9494578116573393 0.5269043268635869 -1.2380097452551126 7.354299549155661e-06 2.722374774515629 2.125486107543111 7.676994954063385e-06 0.243684362154454 0.6148172644712031 5.535688392817974 77.22038885578513 10.860286056995392 585.3797935415059 1441.8681009672582 0.41523138703778384 1.409618090838194 2.349103743714901e-06 4.51906407629226e-06 0.18223950454965235 2.934711146634072 1.999205154273659 0.02458387569896877 -0.7823173515498638 -7.693469548597932 7.416512424350476e-05 0.0006935517957619461 -9.593524469528347 0.813838609997183 -3.6418543700128794 0.08036057092249393 22.84612910542637 0.8723118881694972 0.46721830777823925 20.31341462675482 0.11019655807875096 114.19721137639135 -3.105077405460179 1.9196147219864306e-06
5 1.8507476598024368 9.674135298054252e-06 1.0498794454708695 1.7507526893168688 0.43523282068781555 1.2824375977894913e-05 1.0641884657740595 1.060358899217099 2.5543034048750997 0.6953183884732425 0.07368512599729002 -3.1409344943240285 0.8267631621100008 0.7063954059965908 9.206299006007612 0.07327653326094151 7.178161414340139e-05 0.5404916238039732 4.617906810664054e-06 -2.977628002874553 0.4784229710698128 0.6016219773795456 0.5056874893605708 0.20444717952050268 0.6166507008485496 0.6831511536613106 4.5648176412753486e-05 1.973092774817444e-06 0.04805625857785344 0.31984010577201843 0.41520577320829033 0.7631231639813632 0.7965866422839463 0.9620444737374783 -3.0323029113933444 0.8131919246632606 0.40993570410646496 0.4915485576260835 0.586757434438914 0.5605123667046428 1.8937837373448053e-05 2.275132091448608e-06 0.12761754728853703 0.1775688319467008 0.31610889360308647 0.1682995967566967 0.0653976034373045 0.6185462921857834 0.672479426022619 0.5770498304627836 0.9948822492733598 -3.391390605829656 2.6023675029002198e-06 1.3824912756681442 1.8394477143883705 1.404836080123291e-05 0.46178707107901573 0.8503768290858715 11.858264757320285 185.84708055481315 30.82964213564992 652.043134206906 1207.2468407917768 1.4631603888235987 0.9201389949768781 4.350014928193693e-06 7.159575728346008e-07 0.36942063046619295 1.5781851131469011 0.2971281776204705 0.03863035856932402 -3.6332600452005863 -4.495289107784629 4.9566564704205285e-05 0.00041304898012808905 -7.921527377329767 0.4371551176253706 -1.1106754569336772 0.9971684906631708 119.47048242762685 0.25077254641801117 0.8608498480170965 168.47026663832366 0.2784002670925111 30.443767693825066 -1.257827140390873 1.4408482592207964e-06
6 1.5034038163721561 1.715235239384196e-05 1.0660976365953685 3.1867618458345532 0.9446262218989432 1.6540322286783958e-05 1.0473074028268456 1.068753938935697 1.5807388107292355 1.4120422723703088 0.05490131322294474 -3.60257201641798 1.6220472600311042 2.131102773267776 7.670254673808813 0.046797726023942235 9.354758920148016e-05 0.6894460210576654 6.21352860762272e-06 -1.9670655652880669 0.810597636550665 0.7045323752332479 0.15193983768112956 0.4150555515196174 0.8465629013720899 0.49954823069274423 2.7292951956581047e-05 1.814813644698545e-06 0.6636922568269074 0.18235680879093707 0.6403716816660017 0.12040940892882644 0.07384091109968721 0.8190708565525711 -3.525191677734256 0.8666280246339738 0.18010301766917108 0.16594242961145939 0.8147397947963326 0.1982480561360717 2.0833466853084113e-06 1.4075535360327057e-06 0.2515265760011971 0.30962463468313217 0.4986545341089368 0.25972653226926923 0.9187410706654191 0.7521778349764645 0.6002597291953862 0.6354854111559689 0.6519904215820134 -2.4866076102480292 4.28153425821586e-06 2.023197140544653 2.7195517271757126 1.1778674812780487e-05 0.002567281946539879 0.9199398314859718 17.376678900793195 120.41518960148096 21.233166409656405 883.7318362202495 1095.6220849882811 1.7678423522971571 0.2928681903518736 5.373880967359851e-06 1.6833121142419121e-06 0.4330425054486841 2.3441236158832908 0.9751344841904938 0.0077713601682335145 -2.3260654136538506 -5.404039808548987 1.9456431978916818e-05 0.00012934235274938315 -8.356313132680953 0.524277977226302 -2.7411517072468996 0.47832261119037867 168.25204199366271 0.02493982259184122 0.5543652577325702 62.65755048580468 0.011786987613886595 91.17953259684145 -2.0289702201262116 5.389405147138017e-07
7 3.401128410361707 4.795295115198112e-06 1.0555576515570284 1.2151743033900857 1.8149454891681671 8.688329113216174e-06 1.0703588150069119 1.0745942708849907 0.2426883138716221 2.0985576545819637 0.035251806024461985 -1.0425874833017588 0.573953267838806 1.367010597139597 1.6412953631952405 0.058212079219520096 5.3630753587931396e-05 0.3010680611245334 3.7470919649220173e-07 -3.8565761148929596 0.12202300652861596 0.9344633013475686 0.4190422948915511 0.056093571521341805 0.5172327009029687 0.13764678835868835 5.566260769868408e-05 3.6546417886037724e-06 0.46651475997641684 0.538530175536871 0.14456397566013038 0.5120956899039447 0.5773884328827262 0.7259851563721895 -1.4786908281967044 0.587864592904225 0.576342645753175 0.33023192565888165 0.6758024658542127 0.4779897639527917 1.3865522094959117e-05 3.9288287592137714e-07 0.10122198471799493 0.024555605370551348 0.1598554952070117 0.06833840114995837 0.3901218995451927 0.7129901815205812 0.8887026286683977 0.7581948894076049 0.8700476852245629 -2.951386312022805 1.0410949103836039e-05 1.8631477393209934 1.3078209701925516 1.8785708385554177e-06 0.28511878987774253 0.6676303434930742 9.087575618177652 56.86553094536066 47.18668066896498 352.75271791033447 1328.4855008125305 1.0308528353460134 1.5771964100189506 1.3268859238855332e-06 3.5514484129466667e-06 0.13105916085653008 0.9285091371275485 1.1725295273587109 0.031014686491340402 -1.2231694757938385 -8.446093705482781 0.00010493087391282812 0.0009946028574982105 -9.168923881370574 0.15436397153884174 -2.4599693519994617 0.5689652124419808 65.77899049129337 0.6465627136640251 0.1487097768113017 101.25752996373922 0.37681021021679045 150.62884106114507 -3.8409037552773952 2.8406648292999576e-06
8 3.4766744785010815 1.046653971166557e-05 1.0678280745074153 2.0183373680338264 0.7077221744693816 1.0388067188345034e-05 1.055669984444976 1.0765333594568074 0.861445319559425 0.9323091518133878 0.028953803796321155 -1.7046733861789107 1.155750736501068 2.0415393096394836 8.639652981422842 0.03042820781469345 7.80146385729313e-05 0.972146043740213 2.5329798372695222e-06 -2.351173813454807 0.5339918069541455 0.5776826437562704 0.2004203591030091 0.29324518996290866 0.6481389202177524 0.471350672468543 4.9382822913617866e-05 2.4769374339720577e-06 0.07250099640339612 0.21345440188422798 0.9478957230038941 0.6982309344876557 0.6607209738250822 0.5845840834081173 -2.2330173263326287 0.8412598929367959 0.3846275520510971 0.05829428043216467 0.8737796366680413 0.13882711622864008 5.425967351550719e-06 1.7770623702003997e-06 0.0030529084615409374 0.06135061988607049 0.45094472495839 0.3571278057061136 0.3545022448524833 0.8465379411354661 0.9232881823554635 0.8260703426785767 0.9205686240456998 -3.508026492781937 6.501021805754e-06 1.3685830309987068 2.7778051327914 8.30572497970597e-06 0.49855133332312107 0.9506968251429497 19.490489738062024 172.6351016573608 37.09842062089592 269.03506042435765 1180.7371056172997 1.4030062634497882 0.45702057154849174 4.714912200924354e-06 4.893261933789796e-06 0.3377553700003773 1.0194811010733247 0.16614178186282516 0.025540903526358308 -1.5613730885088444 -6.6303748320788145 1.8962684563895757e-06 0.0006229374709181246 -7.71337297745049 0.6648362685088068 -2.2555075846612453 0.6898977784439921 82.33118778653443 0.9351047713309526 0.7269473504275084 154.06074789445847 0.03796067186631263 171.19160452950746 -3.00459105707705 8.677410470597721e-07
9 1.6243758713826537 8.087562792179934e-06 1.0585244423151017 3.978206898085773 1.5865788534283638 1.4837760579582582e-05 1.0613709278404713 1.061983312200755 2.4234032709151507 1.6721294381655754 0.06174539979547263 -3.6435639010742307 2.849552693590522 1.4586978249251843 5.176012536510825 0.07932791268453002 6.915248889476062e-05 0.6387077487073838 5.04741735704657e-06 -3.4614786384627223 0.4454183928668499 0.808078758791089 0.38331105555407696 0.17433273270726204 0.7683692708145826 0.18459700196981432 2.970716028896816e-05 5.598592004928462e-06 0.811175380460918 0.5693868973758072 0.45587868509814145 0.18278697317466142 0.17414005970582366 0.9915125421248376 -2.764639426022768 0.5620570080820471 0.3307296331040561 0.4334854362998158 0.5064665398094803 0.4568103944882751 1.5633858916030646e-05 1.1403638335953775e-06 0.34872006764635444 0.27634270675480366 0.14151799445971847 0.03295006835833192 0.8210021685808897 0.6825948762707412 0.5877076126635075 0.7023847098462284 0.5780303156934679 -1.1682488694787025 3.1234481397809253e-06 2.528748169541359 1.1949451304972172 1.5099872979421721e-05 0.21857805317267776 0.6981574335601181 6.973848465830088 90.07874129340053 5.920949918217957 991.9169521890581 1411.715788487345 0.4730589250102639 1.87331986958161 5.678805918217188e-07 3.472778296175723e-07 0.14978398432023823 2.0822754171676934 1.8627689383924007 0.013173318420536817 -2.8981706015765667 -4.682070376351476 9.363742353269589e-05 0.0003404371647155602 -9.77123670047149 0.044750235471874476 -2.5367793859913945 0.35659465473145247 185.12563336174935 0.30985266948118806 0.06985480152070522 9.790612779557705 0.35687907312996686 86.9417280992493 -1.1719693755730987 1.780491618922463e-06
