 alphabio_phy abioa_phy bbioa_phy abioa_dia bbioh phykf phymaxqc phylmor diamaxqs diaVmaxs dialmor overflow zooCingest zooCassim zooeps zprefdia zoolmor mesCassim meseps mprefphy meslmor mesqmor mespreyswitch detqrem ldetphi phyrad0 diarad0 zoorad0 phybiot diabiot dfefloor kscav_dfe kcoag_dfe bsi_alpha aoalmor pbac_alpha lbac_alpha lbac_beta baclmor bacqmor
0 3.961298548616469 1.4502206786009656e-05 1.0404590290784836 7.821467308396542e-06 1.076599290892482 0.1590892942622304 0.01200361487455666 -3.082728097215295 0.8027752326801418 8.078170274125619e-07 -2.3527139462530613 0.7980118289589883 0.8164277621544898 0.19651683680713175 1.6038344091847883e-06 0.5297162004280835 -3.834443598985672 0.23623522552661597 1.8146262964432092e-06 0.7645759237930179 -2.0249362168833613 7.24157322191685e-06 1.3292829860001802 3.4118946814150724e-06 0.5821811225917191 11.99923743866384 45.84422346204519 23.544090893119574 1.9131818758323789 1.705163696501404 0.026829086120240393 -2.0181176774203777 -5.3976481184363365 -8.516168023925275 -2.6625279914587736 0.5873618414625525 0.6312109639402479 0.6798762008547783 -2.1938138604164124 1.5833743709932873e-06
1 2.024075177498162 9.478765757564732e-06 1.0619316010549664 1.4463432103016034e-05 1.0633390355855228 2.341257943585515 0.05199055376462639 -1.7408372079953551 0.49070286247879263 6.039281601099193e-06 -3.1383910393342376 0.10309892818331719 0.5672778705134988 0.40496238400228324 5.157676380433797e-06 0.08590856407769024 -1.381212322972715 0.49034456522203973 7.986090861743798e-07 0.1171692730858922 -2.730049560777843 5.887905065685993e-06 2.3499050568789244 1.6338063175445078e-05 0.8547828664258122 6.641168650239706 187.9432456754148 39.12899252958596 0.17469709888100626 0.8987573743797838 0.009949593525379895 -1.0081233829259872 -6.94319583568722 -9.405698359478265 -1.6482767006382346 0.2031960291787982 0.459470503591001 0.41720463056117296 -3.1017385190352798 1.1010018479147993e-06
2 1.2833879748359323 1.0305971736670472e-05 1.0589931343123318 9.49398042090858e-06 1.066310180667788 1.8480619225651027 0.043836072795093065 -1.775027102790773 0.44697264842689033 3.6628159445374167e-06 -3.5480668917298317 0.40012184754014013 0.9257877620868384 0.3581520150415599 3.4282633914025843e-06 0.9000085111614317 -1.834701657295227 0.283990175044164 5.921864655748423e-07 0.5469930395483971 -1.711913931183517 1.9047085877025017e-06 1.7872723545879126 9.18582998888774e-06 0.7427248137630522 2.8517488166689873 85.65379664301872 32.672649514861405 1.1084751513786615 0.5691655904054641 0.04583832445181907 -3.717594638466835 -4.109310573898256 -8.938181677367538 -1.8423119727522135 0.4954086923971772 0.7876546648330986 0.8136528301984072 -1.1558543732389808 2.4297932205997683e-06
3 3.109351192601025 6.215258890060122e-06 1.0786150910705328 1.4599384729215808e-05 1.0735940257646144 1.126690392382443 0.07275108015164733 -3.3985242787748575 0.8465182948857546 2.3468390559881097e-06 -1.333663764409721 0.6989383399486542 0.6696081057190895 0.5948862708639353 2.5213519553222727e-06 0.4581115437205881 -2.762332438491285 0.48162974123843005 1.746183475242341e-06 0.32132418267428875 -3.9110307497903705 1.15048022831885e-05 2.7668789122253656 1.2463372925089464e-05 0.9545586811099201 15.51180280931294 126.35877484455705 14.527933592908084 1.0035521003417671 1.146011221408844 0.013717817229218783 -0.6914565376937389 -8.153332645073533 -8.051130885723978 -3.9699359266087413 0.8614943893626332 0.020531604113057256 0.08023432549089193 -3.5756930634379387 2.1134981437137832e-07
4 2.5007910197600722 1.3712301165300974e-05 1.0680563846603037 1.7119669247660098e-05 1.0702442836947739 0.5406792692840099 0.03233665056526661 -2.3765635760501027 0.30288995904847976 6.1824323124407474e-06 -3.689632738009095 0.5861566156148911 0.891756363492459 0.4314396732486784 3.1494458046465834e-06 0.34126035051420334 -3.0024671386927366 0.37744399867951867 2.4004035200320044e-07 0.8795488094910979 -2.1261573089286685 8.723724275585954e-06 1.6451272815465927 1.0923007091386589e-05 0.8733283295854926 5.04413865506649 90.52436517551541 46.47832272108644 1.5736730851233005 1.8678921453654767 0.039443978151306514 -2.8120550997555256 -8.642176441848278 -9.317544212099165 -1.355217507109046 0.016932961530983448 0.3494108839891851 0.13935950305312872 -1.6712146503850818 6.812311855524226e-07
5 1.5127198128029704 3.261027716992733e-06 1.0495527513325216 1.0567950300389417e-05 1.0698357157595457 2.7058557419106366 0.06672454217448831 -3.9528180211782455 0.9656489792279899 1.5665867420870603e-06 -1.3817887911573052 0.3130988605320454 0.6346411257982254 0.226289971685037 4.101618140271899e-06 0.7541326406784356 -2.4498475724831223 0.35030312547460196 1.2561925654558257e-06 0.24780160281807184 -2.9313436476513743 4.578239206306602e-06 2.6601493768393993 6.601092481071612e-06 0.6545597030874342 18.27644314803183 142.5826858729124 16.369538218714297 0.5217650221660733 0.7970237694680691 0.01954993030522019 -1.7864659056067467 -5.183138475753367 -7.668126469943672 -2.930684125982225 0.648624905385077 0.5339221807662398 0.904001334682107 -3.8095944859087467 2.650119045197412e-06
6 2.178352012299001 1.6523915013143174e-05 1.0713976276665926 1.1920697019107777e-05 1.06059502273798 2.20270050894469 0.022404751786962152 -2.581122785806656 0.6593800486065446 3.313388906665043e-06 -1.9317690189927816 0.21490676030516626 0.7687758916057645 0.5086438385769725 4.4893671104175695e-06 0.21846831638365985 -1.3283780943602324 0.5935506569221616 2.2872691435084024e-06 0.6819858141243458 -1.1384573532268405 2.9996220411568945e-06 1.2222634740173817 1.3753320838548932e-05 0.7893472515884787 13.9092798512429 40.97129223868251 10.6063377764076 1.4443814191035926 0.16876296484842895 0.03246976994629949 -3.488125078380108 -7.432192481122911 -8.138083412777632 -3.4895577151328325 0.9252312881872058 0.12038638624362646 0.36686330009251833 -1.9589738212525845 1.2238303682318438e-06
7 3.430024261586368 7.00493168012515e-06 1.050994533263147 6.7246936507419575e-06 1.079480000883341 1.4756649054586888 0.05911484300158919 -1.0982391657307744 0.6091477104462684 5.247504658634877e-06 -2.6240281807258725 0.885618083178997 0.5186938518658281 0.2756448815111071 9.706957794993218e-07 0.6294294065609575 -3.4066209429875016 0.1724400102160871 1.1331387035574556e-06 0.44072616286575794 -3.4261111645027995 9.893800277495756e-06 2.2079888060688972 1.871539471688232e-06 0.508846267927438 9.125658560544252 171.72315645962954 36.77103031426668 0.6603032317943871 1.4849551358260216 0.0033638172447681427 -0.47758104279637337 -6.471017921343446 -9.789904404897243 -2.3007182432338595 0.30667179729789495 0.8970042072236537 0.5983191132545471 -2.5858516125008464 2.1510921306563197e-06
8 3.441199735738337 1.1377920813241938e-05 1.0747518183290958 1.1020822491479556e-05 1.0639030854776501 0.9368808911181986 0.029429511120542887 -2.266758769750595 0.3687922133132815 2.4478785308828164e-06 -2.7784333508461714 0.7041544698178769 0.6417570866644382 0.5397937945090234 3.6572209991626786e-06 0.27975073452107607 -2.0993743147701025 0.44135517426766446 3.516719242152585e-07 0.5929630724713206 -2.4523572009056807 3.7884756397774992e-06 1.0388750825077295 9.870671509782335e-06 0.65136688943021 12.597609251737595 194.44406336173415 21.80547001771629 0.4322808826342225 0.33506426550447943 0.04102855885680765 -0.7716196030378342 -5.692888839170337 -9.176177477929741 -1.5337283993139863 0.9966149646788836 0.552720078965649 0.018465506844222546 -1.220054317265749 8.193967881164065e-07
9 2.4473165618255734 5.595317416009494e-06 1.0526207349076868 1.5951915939459234e-05 1.0761866629496217 1.652588218357414 0.06955530316568911 -3.655347269959748 0.9433673372492193 4.386423570233293e-06 -1.9707268448546529 0.1967366084456444 0.84256705744192 0.3025091770570725 1.9649761482098796e-06 0.8144375426601619 -2.6468896428123116 0.29973686928860843 1.3681602140422908e-06 0.2872560517862439 -3.240875219926238 7.881528075948288e-06 2.016284277662635 5.580397092099129e-06 0.9222955809533596 8.367488780990243 55.164404921233654 48.02487961947918 1.6630050182342528 1.3798842791467905 0.024172617837786677 -3.7626933567225933 -6.64795511495322 -7.505244871135801 -2.7697519063949585 0.36517091654241085 0.2568879121914506 0.7518857773393393 -3.2998632742092013 1.822934283323034e-06
